expedition_id,member_id,peak_id,peak_name,year,season,sex,age,citizenship,expedition_role,hired,highpoint_metres,success,solo,oxygen_used,died,death_cause,death_height_metres,injured,injury_type,injury_height_metres
EVER86305,EVER86305-03,EVER,Everest,1986,Autumn,M,35,France,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86305,EVER86305-01,EVER,Everest,1986,Autumn,M,26,France,Leader,FALSE,8600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86305,EVER86305-04,EVER,Everest,1986,Autumn,M,30,France,Climber,FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86401,EVER86401-02,EVER,Everest,1986,Winter,F,22,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86401,EVER86401-03,EVER,Everest,1986,Winter,M,24,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86401,EVER86401-04,EVER,Everest,1986,Winter,M,32,S Korea,Climber,FALSE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER86401,EVER86401-05,EVER,Everest,1986,Winter,M,23,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86401,EVER86401-06,EVER,Everest,1986,Winter,M,42,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86401,EVER86401-01,EVER,Everest,1986,Winter,M,40,S Korea,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86401,EVER86401-07,EVER,Everest,1986,Winter,M,NA,Nepal,H-A Worker,TRUE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,Exposure / frostbite,8000
EVER86401,EVER86401-08,EVER,Everest,1986,Winter,M,32,Nepal,Sirdar,TRUE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER86401,EVER86401-09,EVER,Everest,1986,Winter,M,31,Nepal,H-A Worker,TRUE,8000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86402,EVER86402-03,EVER,Everest,1986,Winter,F,28,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86402,EVER86402-04,EVER,Everest,1986,Winter,M,24,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86402,EVER86402-02,EVER,Everest,1986,Winter,M,35,S Korea,Deputy Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86402,EVER86402-01,EVER,Everest,1986,Winter,M,38,S Korea,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER86402,EVER86402-06,EVER,Everest,1986,Winter,M,31,Nepal,H-A Worker,TRUE,8300,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER86402,EVER86402-07,EVER,Everest,1986,Winter,M,21,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,TRUE,Fall,7500,FALSE,NA,NA
EVER86402,EVER86402-05,EVER,Everest,1986,Winter,M,26,S Korea,Climber,FALSE,8300,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-03,EVER,Everest,1987,Spring,M,31,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-04,EVER,Everest,1987,Spring,M,22,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-05,EVER,Everest,1987,Spring,M,32,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-06,EVER,Everest,1987,Spring,M,33,Sweden,Climber,FALSE,8650,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-07,EVER,Everest,1987,Spring,M,30,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-08,EVER,Everest,1987,Spring,M,29,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-09,EVER,Everest,1987,Spring,M,32,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-10,EVER,Everest,1987,Spring,M,40,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-11,EVER,Everest,1987,Spring,M,43,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-12,EVER,Everest,1987,Spring,M,34,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-13,EVER,Everest,1987,Spring,M,29,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-14,EVER,Everest,1987,Spring,M,38,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-15,EVER,Everest,1987,Spring,M,34,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-16,EVER,Everest,1987,Spring,M,31,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-17,EVER,Everest,1987,Spring,M,24,Sweden,Climber,FALSE,8300,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-18,EVER,Everest,1987,Spring,M,29,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-19,EVER,Everest,1987,Spring,M,24,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-20,EVER,Everest,1987,Spring,M,43,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-21,EVER,Everest,1987,Spring,M,35,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-22,EVER,Everest,1987,Spring,M,39,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-23,EVER,Everest,1987,Spring,M,51,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-24,EVER,Everest,1987,Spring,M,30,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-25,EVER,Everest,1987,Spring,M,28,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-26,EVER,Everest,1987,Spring,M,25,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-27,EVER,Everest,1987,Spring,M,35,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-28,EVER,Everest,1987,Spring,M,30,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-01,EVER,Everest,1987,Spring,M,40,Sweden,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87101,EVER87101-02,EVER,Everest,1987,Spring,M,42,Sweden,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-03,EVER,Everest,1987,Spring,M,48,USA,Climber,FALSE,5600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-01,EVER,Everest,1987,Spring,M,57,USA,Leader,FALSE,7770,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-04,EVER,Everest,1987,Spring,M,29,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-05,EVER,Everest,1987,Spring,M,62,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-06,EVER,Everest,1987,Spring,M,31,USA,Film Team,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-07,EVER,Everest,1987,Spring,M,33,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-08,EVER,Everest,1987,Spring,M,33,USA,Climber,FALSE,8400,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-09,EVER,Everest,1987,Spring,M,39,USA,Climber,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-10,EVER,Everest,1987,Spring,F,29,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-02,EVER,Everest,1987,Spring,M,32,USA,Climbing Leader,FALSE,8750,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-11,EVER,Everest,1987,Spring,F,41,USA,Climber,FALSE,7770,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-12,EVER,Everest,1987,Spring,M,28,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-13,EVER,Everest,1987,Spring,M,27,USA,Climber,FALSE,8750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87102,EVER87102-14,EVER,Everest,1987,Spring,M,30,USA,Climber,FALSE,8400,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-18,EVER,Everest,1987,Spring,M,35,Czechoslovakia,Climber,FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-03,EVER,Everest,1987,Spring,M,32,Czechoslovakia,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-04,EVER,Everest,1987,Spring,M,32,Czechoslovakia,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-05,EVER,Everest,1987,Spring,M,50,Czechoslovakia,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-06,EVER,Everest,1987,Spring,M,38,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-01,EVER,Everest,1987,Spring,M,53,Czechoslovakia,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-07,EVER,Everest,1987,Spring,M,26,Czechoslovakia,Climber,FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-08,EVER,Everest,1987,Spring,M,29,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-09,EVER,Everest,1987,Spring,M,23,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-10,EVER,Everest,1987,Spring,M,25,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-11,EVER,Everest,1987,Spring,M,32,Czechoslovakia,Climber,FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-12,EVER,Everest,1987,Spring,M,32,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-13,EVER,Everest,1987,Spring,M,35,Czechoslovakia,Climber,FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-14,EVER,Everest,1987,Spring,M,37,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-15,EVER,Everest,1987,Spring,M,32,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-16,EVER,Everest,1987,Spring,M,32,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-02,EVER,Everest,1987,Spring,M,38,Czechoslovakia,Deputy Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-17,EVER,Everest,1987,Spring,M,45,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-19,EVER,Everest,1987,Spring,M,34,Czechoslovakia,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-20,EVER,Everest,1987,Spring,M,37,Czechoslovakia,Climber,FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-21,EVER,Everest,1987,Spring,M,32,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-23,EVER,Everest,1987,Spring,M,50,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87103,EVER87103-22,EVER,Everest,1987,Spring,M,31,Czechoslovakia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-02,EVER,Everest,1987,Spring,M,36,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-03,EVER,Everest,1987,Spring,M,33,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-04,EVER,Everest,1987,Spring,F,37,Spain,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-05,EVER,Everest,1987,Spring,M,35,Italy,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-06,EVER,Everest,1987,Spring,M,38,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-07,EVER,Everest,1987,Spring,M,27,Spain,Film Team,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-08,EVER,Everest,1987,Spring,M,51,Spain,Film Team,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-09,EVER,Everest,1987,Spring,M,49,Italy,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-10,EVER,Everest,1987,Spring,M,33,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-11,EVER,Everest,1987,Spring,M,30,Spain,Film Team,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-12,EVER,Everest,1987,Spring,M,32,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-13,EVER,Everest,1987,Spring,M,29,Spain,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87104,EVER87104-01,EVER,Everest,1987,Spring,M,31,Spain,Leader,FALSE,8200,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,AMS,NA
EVER87104,EVER87104-14,EVER,Everest,1987,Spring,M,29,Spain,Climber,FALSE,8200,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,Exposure / frostbite,8200
EVER87104,EVER87104-15,EVER,Everest,1987,Spring,M,28,Spain,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87105,EVER87105-01,EVER,Everest,1987,Spring,M,42,Spain,Leader,FALSE,8000,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,Illness (non-AMS),NA
EVER87105,EVER87105-02,EVER,Everest,1987,Spring,M,28,Spain,Climber,FALSE,8000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87106,EVER87106-02,EVER,Everest,1987,Spring,F,36,USA,Member,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87106,EVER87106-01,EVER,Everest,1987,Spring,M,45,Canada,Leader,FALSE,7850,FALSE,TRUE,FALSE,TRUE,Fall,6400,FALSE,NA,NA
EVER87201,EVER87201-02,EVER,Everest,1987,Summer,M,30,Spain,Deputy Leader,FALSE,8100,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-03,EVER,Everest,1987,Summer,M,36,France,Climber,FALSE,8700,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-04,EVER,Everest,1987,Summer,M,31,Spain,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-05,EVER,Everest,1987,Summer,M,29,Spain,Climber,FALSE,8400,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-06,EVER,Everest,1987,Summer,M,28,Spain,Climber,FALSE,8700,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-08,EVER,Everest,1987,Summer,M,31,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-07,EVER,Everest,1987,Summer,M,34,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-09,EVER,Everest,1987,Summer,M,32,Spain,Film Team,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-01,EVER,Everest,1987,Summer,M,31,Spain,Leader,FALSE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87201,EVER87201-10,EVER,Everest,1987,Summer,M,35,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87202,EVER87202-01,EVER,Everest,1987,Summer,M,41,W Germany/Iran,Leader,FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87301,EVER87301-01,EVER,Everest,1987,Autumn,M,NA,Japan,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87301,EVER87301-03,EVER,Everest,1987,Autumn,M,NA,Japan,Climbing Leader,FALSE,NA,FALSE,FALSE,FALSE,TRUE,Other,5400,FALSE,NA,NA
EVER87302,EVER87302-01,EVER,Everest,1987,Autumn,M,31,USA,Leader,FALSE,7500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-02,EVER,Everest,1987,Autumn,F,28,USA,Climber,FALSE,7500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-08,EVER,Everest,1987,Autumn,F,NA,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-10,EVER,Everest,1987,Autumn,F,NA,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-11,EVER,Everest,1987,Autumn,F,NA,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-13,EVER,Everest,1987,Autumn,F,NA,USA,Climber,FALSE,8500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-03,EVER,Everest,1987,Autumn,M,NA,USA,Climber,FALSE,7500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-04,EVER,Everest,1987,Autumn,M,NA,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-05,EVER,Everest,1987,Autumn,M,30,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-06,EVER,Everest,1987,Autumn,M,35,USA,Climber,FALSE,8500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-07,EVER,Everest,1987,Autumn,M,33,USA,Climber,FALSE,7500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-09,EVER,Everest,1987,Autumn,M,41,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-12,EVER,Everest,1987,Autumn,M,NA,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-14,EVER,Everest,1987,Autumn,M,NA,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87302,EVER87302-15,EVER,Everest,1987,Autumn,M,NA,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-02,EVER,Everest,1987,Autumn,M,39,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-06,EVER,Everest,1987,Autumn,M,31,USA,Climber,FALSE,8075,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-07,EVER,Everest,1987,Autumn,M,32,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-01,EVER,Everest,1987,Autumn,M,32,USA,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-11,EVER,Everest,1987,Autumn,M,34,USA,Climber,FALSE,8200,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-12,EVER,Everest,1987,Autumn,M,27,USA,BC Manager,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-04,EVER,Everest,1987,Autumn,M,NA,USA,Climber,FALSE,7770,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-10,EVER,Everest,1987,Autumn,M,31,USA,Climber,FALSE,7770,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-05,EVER,Everest,1987,Autumn,M,NA,USA,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-08,EVER,Everest,1987,Autumn,M,38,USA,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-09,EVER,Everest,1987,Autumn,M,29,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87303,EVER87303-03,EVER,Everest,1987,Autumn,M,NA,Canada,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87304,EVER87304-01,EVER,Everest,1987,Autumn,M,32,New Zealand,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87304,EVER87304-02,EVER,Everest,1987,Autumn,M,34,New Zealand,Climber,FALSE,8080,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87304,EVER87304-03,EVER,Everest,1987,Autumn,M,26,Australia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87304,EVER87304-04,EVER,Everest,1987,Autumn,M,46,Australia,Climber,FALSE,8080,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-02,EVER,Everest,1987,Autumn,M,40,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-03,EVER,Everest,1987,Autumn,M,54,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-05,EVER,Everest,1987,Autumn,M,31,Austria,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-06,EVER,Everest,1987,Autumn,M,55,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-07,EVER,Everest,1987,Autumn,M,49,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-08,EVER,Everest,1987,Autumn,M,61,Austria,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-09,EVER,Everest,1987,Autumn,M,31,W Germany,Climber,FALSE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-10,EVER,Everest,1987,Autumn,M,35,France,Climber,FALSE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-11,EVER,Everest,1987,Autumn,M,30,Italy,Climber,FALSE,8400,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,Other,7900
EVER87305,EVER87305-12,EVER,Everest,1987,Autumn,M,33,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER87305,EVER87305-13,EVER,Everest,1987,Autumn,M,34,Austria,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
